,Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Installs
2928,0.78125,0.8,0.0013551733669218708,0.0009063444108761329,0.0,0.0,0.25,0.6888888888888889,5000000
2929,0.78125,0.8500000000000001,0.002975282581345652,0.0,0.0,0.0,0.25,0.6888888888888889,5000000
2930,0.78125,0.8999999999999999,0.0005210508949692861,0.0,0.0,0.0,0.25,0.6888888888888889,1000000
2931,0.78125,0.825,0.004411513754645482,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2932,0.78125,0.8999999999999999,0.0022852331766238018,0.014098690835850955,0.0,0.0,0.25,0.6888888888888889,5000000
2933,0.78125,0.8500000000000001,0.0017846082251688298,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2934,0.78125,0.8999999999999999,0.0005995916548727447,0.0,1.0,0.1497874468617154,0.25,0.6888888888888889,100000
2935,0.78125,0.8999999999999999,0.00595154525158403,0.0,0.0,0.0,0.25,0.6888888888888889,5000000
2936,0.78125,0.8500000000000001,0.023127914943074545,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2937,0.78125,0.7749999999999999,0.00015255974605183996,0.010070493454179253,0.0,0.0,0.25,0.6888888888888889,100000
2938,0.78125,0.8500000000000001,0.0004158249874866037,0.0031218529707955685,0.0,0.0,0.25,0.6888888888888889,1000000
2939,0.78125,0.7749999999999999,0.0003657290802197635,0.0028197381671701913,0.0,0.0,0.25,0.6888888888888889,1000000
2940,0.78125,0.825,0.0003596926236304733,0.0,0.0,0.0,0.25,0.6888888888888889,1000000
2941,0.78125,0.7749999999999999,0.0015911074930981138,0.0028197381671701913,0.0,0.0,0.25,0.6888888888888889,5000000
2942,0.6875,0.875,1.8933535427663012e-06,0.0018126888217522659,0.0,0.0,0.25,0.6222222222222222,10000
2943,0.6875,0.725,0.00039960897126149937,0.0,0.0,0.0,0.25,0.6222222222222222,5000000
2944,0.6875,0.7,8.047866294134877e-05,0.0023162134944612286,0.0,0.0,0.25,0.6222222222222222,1000000
2945,0.6875,0.8999999999999999,3.145194355748256e-05,0.013091641490433032,0.0,0.0,0.75,0.6222222222222222,100000
2946,0.6875,0.925,8.464404073543465e-07,0.094662638469285,0.0,0.0,0.25,0.6222222222222222,10000
2947,0.6875,0.75,8.437674376469116e-05,0.041289023162134945,0.0,0.0,0.25,0.6222222222222222,1000000
2948,0.6875,0.925,2.3611232415673876e-06,0.09768378650553877,0.0,0.0,1.0,0.6222222222222222,50000
2949,0.6875,0.7749999999999999,1.2429309139571718e-05,0.005438066465256798,0.0,0.0,0.25,0.6222222222222222,100000
2950,0.6875,0.675,0.00011081686912073352,0.0018126888217522659,0.0,0.0,0.25,0.6222222222222222,1000000
